ts_event,long_symbols,short_symbols,strike,expiry,pred_spread,realized_spread,edge_1m,edge_15m,edge_60m,correct,n_universe
2025-06-12 18:28:00+00:00,IONQ,QUBT,,1970-01-01,0.8011881113052368,0.7323700753360813,0.883186814582578,3.5440604191076055,1.8040661817237542,1,21
2025-06-12 18:29:00+00:00,QBTS,QUBT,,1970-01-01,0.5171261429786682,-0.20287187293923725,,,,0,26
2025-06-12 18:30:00+00:00,IONQ,QUBT,,1970-01-01,0.1427905559539795,0.004378708192866378,,,,1,27
2025-06-12 18:31:00+00:00,QBTS,QUBT,,1970-01-01,0.3513275980949402,0.4400004897045651,,,,1,21
2025-06-12 18:32:00+00:00,IONQ,QUBT,,1970-01-01,0.09528081119060516,-0.15693710069645758,,,,0,34
2025-06-12 18:33:00+00:00,IONQ,QUBT,,1970-01-01,0.31977182626724243,-0.01413951244852304,,,,0,27
2025-06-12 18:34:00+00:00,QBTS,QUBT,,1970-01-01,0.5730125904083252,0.02794001149004985,,,,1,20
2025-06-12 18:35:00+00:00,RGTI,QUBT,,1970-01-01,0.19858254492282867,0.2813250827404001,0.09508814401790269,-0.6893279364651568,-1.1569530306004918,1,25
2025-06-12 18:36:00+00:00,QUBT,QBTS,,1970-01-01,0.1154184490442276,-0.01105580546835061,,,,0,20
2025-06-12 18:37:00+00:00,IONQ,QUBT,,1970-01-01,0.11692260205745697,-0.20140325897438238,0.02703247792825143,3.257466258409291,0.20249830747591402,0,25
2025-06-12 18:38:00+00:00,IONQ,QUBT,,1970-01-01,0.6548708081245422,0.10252593345390348,,,,1,26
2025-06-12 18:39:00+00:00,RGTI,QUBT,,1970-01-01,0.5416390299797058,-0.3234082775420558,-0.03948164412636739,0.1679227571289923,,0,20
2025-06-12 18:40:00+00:00,QBTS,QUBT,,1970-01-01,0.41560083627700806,-0.18569508137622945,,,,0,28
2025-06-12 18:41:00+00:00,QBTS,IONQ,,1970-01-01,0.2704920470714569,0.1314771834288849,,,,1,24
2025-06-12 18:42:00+00:00,IONQ,QUBT,,1970-01-01,0.42965275049209595,0.3985844690760181,,,,1,24
2025-06-12 18:43:00+00:00,QBTS,IONQ,,1970-01-01,0.2951476275920868,0.03618581546593095,,,,1,26
2025-06-12 18:44:00+00:00,QBTS,QUBT,,1970-01-01,0.5771641731262207,0.45432627389551516,,,,1,24
2025-06-12 18:45:00+00:00,IONQ,QUBT,,1970-01-01,0.5540202856063843,-0.25690955619680966,,,,0,22
2025-06-12 18:46:00+00:00,IONQ,QUBT,,1970-01-01,1.1031184196472168,0.25595031121300166,,,,1,22
2025-06-12 18:47:00+00:00,QBTS,RGTI,,1970-01-01,0.3050546646118164,0.1571930592568997,,,,1,18
2025-06-12 18:48:00+00:00,RGTI,QUBT,,1970-01-01,0.25182583928108215,0.18620634336996233,-0.08653439197978241,-0.343069764179793,0.10926415099387471,1,26
2025-06-12 18:49:00+00:00,IONQ,QUBT,,1970-01-01,0.2930140197277069,-0.3083794353187395,,,,0,20
2025-06-12 18:50:00+00:00,QBTS,QUBT,,1970-01-01,0.46149805188179016,0.13810650000083746,,,,1,27
2025-06-12 18:51:00+00:00,IONQ,QBTS,,1970-01-01,0.1878351867198944,0.1268034022207561,,,,1,28
2025-06-12 18:52:00+00:00,QBTS,QUBT,,1970-01-01,0.3659502863883972,0.2929849797066325,,,,1,18
2025-06-12 18:53:00+00:00,QBTS,QUBT,,1970-01-01,0.9975682497024536,0.03078426102232646,,,,1,20
2025-06-12 18:54:00+00:00,RGTI,IONQ,,1970-01-01,0.22153984010219574,0.29806265716413965,0.09303982385843357,,,1,23
2025-06-12 18:55:00+00:00,IONQ,RGTI,,1970-01-01,0.18842007219791412,0.29748272027670053,,,,1,25
2025-06-12 18:56:00+00:00,RGTI,QUBT,,1970-01-01,0.21441921591758728,0.023838739190617905,,,,1,27
2025-06-12 18:57:00+00:00,IONQ,QUBT,,1970-01-01,0.35445764660835266,0.17477254849013113,-0.033470335187949625,,,1,26
2025-06-12 18:58:00+00:00,IONQ,RGTI,,1970-01-01,0.3738512694835663,-0.07952644631892644,,,,0,20
2025-06-12 18:59:00+00:00,IONQ,QUBT,,1970-01-01,1.0375527143478394,-0.011322032187129169,,,,0,28
2025-06-12 19:00:00+00:00,RGTI,QBTS,,1970-01-01,0.2613004446029663,0.020765710362695568,,,,1,29
2025-06-12 19:01:00+00:00,QBTS,QUBT,,1970-01-01,0.2465832680463791,-0.12524520915586956,,,,0,33
2025-06-12 19:02:00+00:00,QBTS,QUBT,,1970-01-01,0.23770007491111755,0.0640710565228122,,,,1,24
2025-06-12 19:03:00+00:00,IONQ,QBTS,,1970-01-01,0.06360317021608353,-0.3294377812638375,,,,0,27
2025-06-12 19:04:00+00:00,IONQ,QBTS,,1970-01-01,0.08976225554943085,-0.06812167991512727,,,,0,27
2025-06-12 19:05:00+00:00,IONQ,QBTS,,1970-01-01,0.18747659027576447,0.37461369127598576,,,,1,18
2025-06-12 19:06:00+00:00,IONQ,QUBT,,1970-01-01,0.2913879156112671,0.34782437724004334,,,,1,24
2025-06-12 19:07:00+00:00,IONQ,RGTI,,1970-01-01,0.22327831387519836,0.01611514775689679,,,,1,22
2025-06-12 19:08:00+00:00,QBTS,RGTI,,1970-01-01,0.446351557970047,0.18245014626982428,,,,1,24
2025-06-12 19:09:00+00:00,QUBT,QBTS,,1970-01-01,0.2991883456707001,0.4494560072826944,,,,1,25
2025-06-12 19:10:00+00:00,QBTS,QUBT,,1970-01-01,0.16982737183570862,-0.08507964278245045,,,,0,23
2025-06-12 19:11:00+00:00,RGTI,IONQ,,1970-01-01,0.19869226217269897,0.2085073444875736,,,,1,25
2025-06-12 19:12:00+00:00,QBTS,RGTI,,1970-01-01,0.2168848067522049,0.1262266462345502,,,,1,26
2025-06-12 19:13:00+00:00,QBTS,QUBT,,1970-01-01,0.48920199275016785,0.01232897402176594,,,,1,22
2025-06-12 19:14:00+00:00,IONQ,QUBT,,1970-01-01,0.3573816120624542,0.5460724715327077,0.34989117048884477,1.5542526789443702,-0.2792287540938396,1,21
2025-06-12 19:15:00+00:00,QUBT,IONQ,,1970-01-01,0.09406726062297821,0.17337287963771025,0.44985478647062016,-0.26381715423458263,3.081030768199888,1,24
2025-06-12 19:16:00+00:00,IONQ,RGTI,,1970-01-01,0.31119170784950256,0.1754091274597438,0.6686136776247459,,3.7712026558291054,1,23
2025-06-12 19:17:00+00:00,QBTS,QUBT,,1970-01-01,0.15877564251422882,0.10977092225256628,,,,1,26
2025-06-12 19:18:00+00:00,QBTS,QUBT,,1970-01-01,0.2568047046661377,0.27955681307610747,,,,1,20
2025-06-12 19:19:00+00:00,IONQ,RGTI,,1970-01-01,0.16693955659866333,-0.05490879675526544,,,,0,24
2025-06-12 19:20:00+00:00,IONQ,RGTI,,1970-01-01,0.24339960515499115,-0.01565878028528145,,,,0,22
2025-06-12 19:21:00+00:00,QUBT,RGTI,,1970-01-01,0.16639888286590576,0.18993731273151562,,,,1,16
2025-06-12 19:22:00+00:00,QBTS,QUBT,,1970-01-01,0.24509112536907196,0.3151514568870929,,,,1,23
2025-06-12 19:23:00+00:00,QUBT,QBTS,,1970-01-01,0.04462878406047821,0.3139887271691122,,,,1,24
2025-06-12 19:24:00+00:00,QUBT,IONQ,,1970-01-01,0.24955987930297852,0.24095928928892027,,,,1,21
2025-06-12 19:25:00+00:00,QBTS,RGTI,,1970-01-01,1.5036101341247559,-0.02202787092197886,,,,0,29
2025-06-12 19:26:00+00:00,QBTS,QUBT,,1970-01-01,0.33252060413360596,0.1751096317582082,,,,1,22
2025-06-12 19:27:00+00:00,IONQ,QBTS,,1970-01-01,0.44270390272140503,0.34727521455624366,,,,1,22
2025-06-12 19:28:00+00:00,RGTI,QUBT,,1970-01-01,0.27379220724105835,0.19519489469237275,0.034810876473973955,0.015954721446276854,0.41495008078500595,1,21
2025-06-12 19:29:00+00:00,IONQ,QBTS,,1970-01-01,0.1754027158021927,0.35417876054405756,,,,1,22
2025-06-12 19:30:00+00:00,QBTS,IONQ,,1970-01-01,0.43216565251350403,0.2800952117485746,,,,1,25
2025-06-12 19:31:00+00:00,QBTS,QUBT,,1970-01-01,0.2151903659105301,-0.020258283304054835,,,,0,26
2025-06-12 19:32:00+00:00,QBTS,QUBT,,1970-01-01,0.3446965217590332,0.1942862998212991,,,,1,24
2025-06-12 19:33:00+00:00,RGTI,IONQ,,1970-01-01,0.2190665900707245,0.43013137172446225,-0.8221184721983482,-2.357002391202705,2.676773103152741,1,23
2025-06-12 19:34:00+00:00,QUBT,RGTI,,1970-01-01,0.26009804010391235,0.3486685422837475,0.2817716908917857,-0.41335969242856474,0.7837828278031017,1,24
2025-06-12 19:35:00+00:00,QBTS,QUBT,,1970-01-01,0.32583895325660706,0.33716227854184755,,,,1,21
2025-06-12 19:36:00+00:00,QBTS,RGTI,,1970-01-01,0.27588024735450745,-0.04540978996952845,,,,0,32
2025-06-12 19:37:00+00:00,QBTS,IONQ,,1970-01-01,0.19461974501609802,-0.06568625339840775,,,,0,25
2025-06-12 19:38:00+00:00,QBTS,QUBT,,1970-01-01,0.5144625306129456,0.22803427736235027,,,,1,24
2025-06-12 19:39:00+00:00,IONQ,RGTI,,1970-01-01,0.4126048982143402,0.010194079394946315,,,,1,24
2025-06-12 19:40:00+00:00,QBTS,QUBT,,1970-01-01,0.3398522734642029,0.15934792742213388,,,,1,32
2025-06-12 19:41:00+00:00,IONQ,RGTI,,1970-01-01,0.35536330938339233,0.4705935198044915,,,,1,22
2025-06-12 19:42:00+00:00,QBTS,RGTI,,1970-01-01,0.24866598844528198,0.1035440059767404,,,,1,23
2025-06-12 19:43:00+00:00,IONQ,RGTI,,1970-01-01,0.5100653171539307,-0.03254952350980661,0.34936059852973156,,,0,28
2025-06-12 19:44:00+00:00,QBTS,RGTI,,1970-01-01,0.25304606556892395,0.10310404587720949,,,,1,26
2025-06-12 19:45:00+00:00,IONQ,QUBT,,1970-01-01,0.2672681510448456,0.24828869064230896,,,,1,31
2025-06-12 19:46:00+00:00,RGTI,QUBT,,1970-01-01,0.12482557445764542,-0.021115959389832864,0.0,-1.9452122277650625,-0.991761653696578,0,29
2025-06-12 19:47:00+00:00,QBTS,QUBT,,1970-01-01,0.5974997878074646,0.22013075756255557,,,,1,26
2025-06-12 19:48:00+00:00,QBTS,RGTI,,1970-01-01,0.11032288521528244,0.18005853420776102,,,,1,30
2025-06-12 19:49:00+00:00,QUBT,QBTS,,1970-01-01,0.27656683325767517,0.32635871183122955,,,,1,33
2025-06-12 19:50:00+00:00,QBTS,QUBT,,1970-01-01,0.24616561830043793,0.17721959229891754,,,,1,32
2025-06-12 19:51:00+00:00,QUBT,RGTI,,1970-01-01,0.21118608117103577,0.005005922532600647,,,,1,31
